0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
145424,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-X (1267 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-X (1267 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 1,29-Oct-2018,,INF789F1ADH6
145505,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADV7
145512,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADQ7
145506,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Direct Plan - Annual IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADX3
145511,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Direct Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADZ8
145507,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Direct Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADY1
145513,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Direct Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADW5
145508,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Regular Plan - Annual IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADS3
145514,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Regular Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADU9
145510,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XI (1246 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XI (1246 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 1,12-Nov-2018,,INF789F1ADR5
145553,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AEF8
145555,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AEA9
145556,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Annual IDCW,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AEC5
145558,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AEE1
145557,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AED3
145561,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XII (1254 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 1,15-Nov-2018,,INF789F1AEB7
145654,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEP7
145650,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEK8
145655,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Direct Plan - Annual IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AER3
145653,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Direct Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AES1
145651,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Annual IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEM4
145658,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEO0
145657,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEN2
145652,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIII (1224 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 1,27-Nov-2018,,INF789F1AEL6
145838,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Growth Option,Rs 5000,12-Dec-2018,,INF789F1AEZ6
145842,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Growth Option,Rs 5000,12-Dec-2018,,INF789F1AEU7
145835,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Annual IDCW,Rs 5000,12-Dec-2018,,INF789F1AFB4
145840,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Maturity IDCW,Rs 5000,12-Dec-2018,,INF789F1AFC2
145839,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Quarterly IDCW,Rs 5000,12-Dec-2018,,INF789F1AFA6
145836,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Annual IDCW,Rs 5000,12-Dec-2018,,INF789F1AEW3
145837,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Flexi IDCW,Rs 5000,12-Dec-2018,,INF789F1AEY9
145844,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Maturity IDCW,Rs 5000,12-Dec-2018,,INF789F1AEX1
145843,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Quarterly IDCW,Rs 5000,12-Dec-2018,,INF789F1AEV5
145845,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days) - Direct Plan - Growth Option,Rs 5000,12-Dec-2018,,INF789F1AFJ7
145848,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days) - Regular Plan - Growth Option,Rs 5000,12-Dec-2018,,INF789F1AFE8
145851,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXX-XV (1223 Days) - Regular Plan - Quarterly IDCW,Rs 5000,12-Dec-2018,,INF789F1AFF5
145939,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 10,26-Dec-2018,,INF789F1AFT6
145940,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 10,26-Dec-2018,,INF789F1AFO7
145941,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Direct Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,26-Dec-2018,,INF789F1AFU4
145936,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,26-Dec-2018,,INF789F1AFR0
145935,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,26-Dec-2018,,INF789F1AFP4
146037,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGE6
146031,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AFY6
146039,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Annual IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGG1
146036,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGI7
146040,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGH9
146033,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGF3
146035,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Annual IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGB2
146032,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGD8
146034,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AGC0
146038,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,03-Jan-2019,,INF789F1AFZ3
146245,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Growth Option,Rs 5000,18-Jan-2019,,INF789F1AGS6
146247,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option,Rs 5000,18-Jan-2019,,INF789F1AGN7
146246,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Annual IDCW,Rs 5000,18-Jan-2019,,INF789F1AGU2
146243,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity IDCW,Rs 5000,18-Jan-2019,,INF789F1AGV0
146239,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly IDCW,Rs 5000,18-Jan-2019,,INF789F1AGT4
146248,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual IDCW,Rs 5000,18-Jan-2019,,INF789F1AGP2
146244,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi IDCW,Rs 5000,18-Jan-2019,,INF789F1AGR8
146242,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity IDCW,Rs 5000,18-Jan-2019,,INF789F1AGQ0
146241,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly IDCW,Rs 5000,18-Jan-2019,,INF789F1AGO5
146261,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option,Rs 5000,21-Jan-2019,,INF789F1AHB0
146264,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option,Rs 5000,21-Jan-2019,,INF789F1AGX6
146262,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual IDCW,Rs 5000,21-Jan-2019,,INF789F1AHD6
146263,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi IDCW,Rs 5000,21-Jan-2019,,INF789F1AHF1
146268,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity IDCW,Rs 5000,21-Jan-2019,,INF789F1AHE4
146270,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly IDCW,Rs 5000,21-Jan-2019,,INF789F1AHC8
146269,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual IDCW,Rs 5000,21-Jan-2019,,INF789F1AGY4
146266,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity IDCW,Rs 5000,21-Jan-2019,,INF789F1AGZ1
146265,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly IDCW,Rs 5000,21-Jan-2019,,INF789F1AHG9
146863,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AJB6
146862,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AIW4
146864,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Annual IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AJD2
146859,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Flexi IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AJF7
146858,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AJE0
146857,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AJC4
146860,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Annual IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AIY0
146865,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AIZ7
146861,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Quarterly IDCW,Rs 5000 and in multiple of Rs 10,12-Mar-2019,,INF789F1AIX2
146475,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Growth Option,Rs 5000,06-Feb-2019,,INF789F1AHM7
146478,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Growth Option,Rs 5000,06-Feb-2019,,INF789F1AHH7
146482,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Annual IDCW,Rs 5000,06-Feb-2019,,INF789F1AHO3
146476,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Flexi IDCW,Rs 5000,06-Feb-2019,,INF789F1AHQ8
146484,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Maturity IDCW,Rs 5000,06-Feb-2019,,INF789F1AHP0
146481,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Quarterly IDCW,Rs 5000,06-Feb-2019,,INF789F1AHN5
146479,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Annual IDCW,Rs 5000,06-Feb-2019,,INF789F1AHJ3
146480,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Maturity IDCW,Rs 5000,06-Feb-2019,,INF789F1AHK1
146477,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Quarterly IDCW,Rs 5000,06-Feb-2019,,INF789F1AHI5
146538,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Growth Option,Rs 5000,13-Feb-2019,,INF789F1AHX4
146539,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Growth Option,Rs 5000,13-Feb-2019,,INF789F1AHS4
146541,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Annual IDCW,Rs 5000,13-Feb-2019,,INF789F1AHZ9
146540,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Flexi IDCW,Rs 5000,13-Feb-2019,,INF789F1AIB8
146537,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Maturity IDCW,Rs 5000,13-Feb-2019,,INF789F1AIA0
146536,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Quarterly IDCW,Rs 5000,13-Feb-2019,,INF789F1AHY2
146544,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Quarterly IDCW,Rs 5000,13-Feb-2019,,INF789F1AHT2
146608,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Growth Option,Rs 5000 and in multiple of Rs 10,25-Feb-2019,,INF789F1AIH5
146613,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days),Close Ended,Income,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Growth Option,Rs 5000 and in multiple of Rs 10,25-Feb-2019,,INF789F1AIC6
146609,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Annual IDCW,Rs 5000 and in multiple of Rs 10,25-Feb-2019,,INF789F1AIJ1
146611,28,2,UTI Asset Management Company Ltd,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days),Close Ended,Income,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Maturity IDCW,Rs 5000 and in multiple of Rs 10,25-Feb-2019,,INF789F1AIK9
